FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI,geometry
REC SITES,4/18/2020,5270,Tomahawk Hut,-37.04022,146.41062,BASIC,,NONE,"From Mansfield follow the Mt. Buller Rd to Sawmill Settlement, turn left on Carters Rd, follow for 11kms. Turn left onto Buckland Spur Tk.",,"Tomahawk Hut was originally built in 1927 by Forest Officer Arthur Dale. Rebuilt in 2007, the hut is an example of an early Forest Commission Hut in the Alpine area of Victoria. The Hut has an open fire and the site also has a picnic table and fireplace.",MANSFIELD,Tomahawk Hut,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This site is magnificent and rich in history,Originally being built as a base for road building crews. You are able to utilise to Hut for your camping needs and the road is 2WD accessible what more could you want.",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"A perfect place to stop and have a picnic on your journey through the Mansfield State Forest, taking in the history of the area and enjoying the time you spend exploring.",2,,,0,,,0,,,0,,,0,,,0,,,,,,,1,,121679,121680,121681,4/18/2020,-37.04022,146.41062,,,532113-20170822,POINT (146.41062 -37.04021999999998)
REC SITES,4/18/2020,5287,Ruoaks,-36.922044,145.803742,BASIC,,NONE,"Off North Creek Road at Merton, turn right down Ruoaks Road, 2wd on dirt road not suitable for caravans.",,Basic Campsite for three sites,BENALLA SYDNEY RD,Ruoaks,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,5051,,,4/18/2020,-36.922044,145.803742,,,532117-20180208,POINT (145.8037420000001 -36.92204399999997)
REC SITES,4/18/2020,5347,Snakes Reserve,-37.416876,146.239619,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point. Turn left into camp area at Snakes Reserve Camping sign.,,"This spot is very popular and you can see why, you're surrounded by tall Eucalypt native forest, large shady trees and ample space to camp on lush grass. Stopping next to the Goulburn River is a perfect place to stop, with plenty of activities to underta",MANSFIELD,Snakes Reserve,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"This spot offers a large expanse of grassy and shady spots, being suitable for both small and larger groups.",1,Y,A very large grassed area offers the perfect spot to set up your caravan or camper trailer for the weekend.,,2,,,0,,,0,Y,"The Goulburn River is excellent for fishing, with the main species caught being the Rainbow and Brown Trout and Perch Species.",3,,,0,,,0,,,0,Y,With excellent access to the nearby Goulburn River this spot is great to launch your kayak or canoe and go out on the water exploring for the day.,4,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121640,121641,121642,4/18/2020,-37.416876,146.239619,,,532123-20190503,POINT (146.2396190000001 -37.416876)
REC SITES,4/18/2020,5352,Blue Hole Reserve,-37.390294,146.248968,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until left turn into camp area at Blue Hole Reserve Camping sign.,,Set on the banks of the Goulburn River this grassy campground is popular with fisherman and campers alike. The large pools in the river adjacent to the campground provide good swimming holes to beat the summer heat or just to relax and unwind.,MANSFIELD,Blue Hole Reserve,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,Good camping along the Goulburn River.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,121451,121452,121453,4/18/2020,-37.390294,146.248968,,,532125-20170822,POINT (146.248968 -37.39029399999998)
REC SITES,4/18/2020,5357,Tunnel Bend,-37.38260851,146.2247995,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until left turn into camp area at Tunnel Bend Reserve sign.,,"Tunnel Bend is named after the 100m tunnel built in 1884 linking the 4 km long hand cut water race to Howqua. The tunnel entrance can be viewed near the base of the tunnel steps at tunnel bend, the water race was constructed to carry water to power the H",MANSFIELD,Tunnel Bend,WCUP,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Camping along the upper stretches of the Goulburn river is perfect all year round. This site offers a large expanse of large, open grassy areas perfect for medium and large groups of campers.",2,Y,This large flat area allows for easy caravan manoeuvring and setting up.,CAMPER TRAILER,4,,,0,,,0,Y,"There are several modes of fishing you can undertake during your stay at Tunnel bend, why not try your hand at fly fishing, fish from the bank or put your canoe in and fish from there. The upper reaches of the Goulburn river are perfect for trout fishing",1,,,0,,,0,,,0,Y,Throughout the Spring and early Summer season this area is perfect for kayakers and canoers with ample water in the river system you could take a leisurely float downstream.,3,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,121685,121686,121686,4/18/2020,-37.38260851,146.2247995,,,532127-20190405,POINT (146.2247994620001 -37.38260851299998)
REC SITES,4/18/2020,5361,Flour Bag Reserve,-37.383361,146.211964,BASIC,,NONE,From Jamieson follow the Jamieson-Woods Point Rd towards Woods Point until Left turn into camp area at Flour Bag Camping area sign.,,,MANSFIELD,Flour Bag Reserve,W,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,Flour Bag Reserve is located at the junction of Flourbag Creek and the Goulburn River. The site is a popular base for exploring the nearby gold mining history and the outdoors. This best for smaller groups that enjoy having the entire site to themselves.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121508,121509,121510,4/18/2020,-37.383361,146.211964,,,532128-20190418,POINT (146.2119640000001 -37.38336099999998)
REC SITES,4/18/2020,5527,Link Road,-37.789708,146.123406,BASIC,,NONE,,,,NOOJEE,Link Road,W,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/24/2020,12/1/2020,,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120707,120708,120709,4/18/2020,-37.789708,146.123406,,,565109-20181108,POINT (146.123406 -37.78970799999996)
REC SITES,4/18/2020,5585,Toorongo Falls Site One,-37.857154,146.039035,BASIC,,NONE,Head east from Noojee on the Mount Baw Baw Tourist Road for approximately 2km and take a left turn into Toorongo Valley Road.  The site is accessed on the right after about 10km along this well-formed gravel road.,,An expansive drive-in hilly camping spot with easy access to the Toorongo River. Tall trees are dotted around on site with a background of bushy hills. Picnicking and open BBQ opportunities feature.,NOOJEE,Toorongo Falls Site One,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/24/2020,12/1/2020,,Y,"Open or shaded campsites are offered on this hilly site, with easy access to a pretty section of the Toorongo River.  The Toorongo River becomes part of the Latrobe River near Noojee, flowing through the Latrobe Valley and into the Gippsland Lakes.",2,Y,"A hilly, expansive site that can host small caravans and camper trailers.  There are plenty of open fire pits to light a fire and a short walk up hill takes you to basic toilet facilities. Can get muddy in winter.",CAMPER TRAILER,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"Easy river access, makes this site a good spot to have a picnic.  You may choose to picnic here before moving on to  the Toorongo Falls and Amphitheatre walks.  There are several informal open fire pits to use to warm up your stay.",3,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,120758,120759,120760,4/18/2020,-37.857154,146.039035,,,565114-20190109,POINT (146.039035 -37.85715399999998)
REC SITES,4/18/2020,8873,Anderson Mill,-37.542798,145.736526,MID,,PARTIAL,From Marysville take Lyell street to the south which runs into Paradise Plains road.  Head past the Marysville reservoir before reaching Anderson Mill road.  Here turn right and continue on for approximately 4km.  The Anderson Mill campground is on your,,"Nestled in the Great Dividing Range this isolated peaceful site, Anderson Mill is available for camping, picnicking and provides horse yard facilities for riders enjoying the Bicentennial National Trail in a bushland setting a short drive into Marysville",MARYSVILLE,Anderson Mill,WCE,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/2/2020,,Y,"This quiet campsite is set off the road with grassy sites, toilet and picnic table facilities.  Set back from the road under the gum tree canopy, this site is a focal point for multi purpose recreational pursuits.",2,Y,Anderson Mill has larger areas that can accommodate camper trailers and small caravans.,SMALL CARAVAN,4,,,0,Y,"The historic Anderson No. 1 Mill site was one of the most productive sawmills in the region, supporting a small community, shops and even a school.  Living in the forest the early timber workers cut the huge Mountain Ash trees with a cross cut saw and ba",3,,,0,,,0,,,0,Y,Anderson Mill site is perfect for those that love a day forest trail ride or intend to extend their stay and camp with their horses.  The loop camp road is ideal for floats and the horse yards can accommodate larger trail riding groups with a nearby wate,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121700,121701,121702,4/18/2020,-37.542798,145.736526,,,1603320-20170714,POINT (145.736526 -37.542798)
REC SITES,4/18/2020,8985,Stockmans Reward,-37.525777,146.011926,BASIC,,NONE,From Marysville - Take the Woods Point road.  After 18km veer left at the Cumberland Junction then turn left down Eildon Warburton road.  From Warburton - Follow the Warburton Woods Point Road and turn right at Cumberland Junction then left down Eildon W,,A popular camping site located in the middle of the Upper Big River State forest.  This site can accommodate family and friends groups and provides a base to experience the adventures that Big River offers.  Sit back and enjoy a break from the every day,MARYSVILLE,Stockmans Reward,WCU,UY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Sitting at the junction of the Torbreck and Big River, Stockmans Reward is a large flat campsite utilised in the 1920's for deep lead mining using a large steam-driven dredge.  Now the area can accommodate large groups with caravans, camper trailers and",1,Y,Larger sites here to accommodate small caravans and camper trailers.,SMALL CARAVAN,2,,,0,,,0,Y,Try your luck fishing the Torbreck and Big River there are small pools of slow moving water where native trout can be found.,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121943,121944,121945,4/18/2020,-37.525777,146.011926,,,1603314-20170626,POINT (146.011926 -37.52577700000001)
REC SITES,4/18/2020,9055,Number One Camp,-37.321156,145.172405,MID,,NONE,"From Melbourne, take the Hume Highway to the Broadford exit; turn right here along Spur road to Main Mountain road.  Continue down Main Mountain road for approximately 2 km to Two Tees road, turn left and drive on to the five ways.  No 1. Camp is on the",,"Situated in the heart of Mt Disappointment State Forest this campsite/picnic area is popular with visitors that like to engage in trailbiking, four wheel driving or just relaxing in the bush setting away from Melbourne.  Here there are sites to accommoda",BROADFORD,Number One Camp,W,UeY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"In the 1940's the site housed seventy-five Italian P.O.W's supervised by members of the Australian military.  The P.O.W's cut firewood, cleared timber and built forest roads.  Post World War 2, European immigrant workers, encouraged to settle in Australi",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"At the entrance to No. 1 Camp there are grassy areas equipped with a picnic shelter, table, toilet facilities, wood fire pit and ample parking for family and friends.  Take a break from your activities to sit back, relax and enjoy the bush setting.  
",2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121880,121881,121882,4/18/2020,-37.321156,145.172405,,,1603331-20170703,POINT (145.172405 -37.32115599999997)
REC SITES,4/18/2020,9964,Mugwamp Hut,-37.292842,143.235905,MID,,NONE,"From Beaufort, turn north towards Raglan and after 11km, turn left down Raglan-Mt Cole Road. After 3km continue onto Mount Cole Road and after 11.7 km, turn left onto Dawson Rock Road.",,"This site provides basic facilities for picnicking or camping and links in with the overnight Beeripmo walking track. Due to its small size, the site is suitable for small groups only.",BEAUFORT,Mugwamp Hut,WE,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,"Mugwamp is a small open camping area with some large shady eucalypts, adjacent to Mugwamp Hut. The small grassed area includes a picnic table, drop toilet and wood-fired BBQ and is suitable for tent based camping with opportunities for walks along the ad",1,,,,0,,,0,Y,Mugwamp Hut is believed to have been built in the 1890s as shelter for timber workers in a nearby mill. There were once many such huts in the Mt Cole area but all others have been demolished or lost. The Mugwamp Hut is the last remaining hut in the Mt Co,3,,,0,,,0,,,0,,,0,,,0,Y,This small open picnic area next to Mugwamp Hut is a pleasant spot for a picnic with basic facilities and opportunities to walk on the nearby Beerimpo walking track and out to Mount Buangor.,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,1,,121331,121332,121333,4/18/2020,-37.292842,143.235905,,,1603306-20200402,POINT (143.235905 -37.29284199999995)
REC SITES,4/18/2020,6100,Collins Flat,-37.33851,147.298637,BASIC,,NONE,From Dargo travel 6km (10 minutes) up the Dargo High Plains Road and turn right onto Upper Dargo Road. Collins Flat is located at the 15km mark.,,Collins Flat is the last of the main camping areas along the Upper Dargo Road but is just as scenic as the previous sites.,DARGO,Collins Flat,WC,Y,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/25/2020,12/1/2020,,Y,,1,Y,,CAMPER TRAILER,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120824,120825,120826,4/18/2020,-37.33851,147.298637,,,563885-20190121,POINT (147.298637 -37.33850999999999)
REC SITES,4/18/2020,9999,Craigs Hut,-37.109093,146.531989,MID,,PARTIAL,"From Mansfield follow the Mt. Buller Rd to Mirimbah. Turn left onto Mt. Stirling Rd and follow to Telephone Box Junction (T.B.J). From here, The Circuit Rd can be driven in either direction and is accessible to all vehicles, but can have rough sections.",,Craigs Hut was originally constructed as a film set for the 1983 Australian movie ''The Man from Snowy River.'' The hut was fully rebuilt in 1993 but subsequently destroyed by the 2006 Great Divide wildfire. The hut was again rebuilt in 2008. Located on,MANSFIELD,Craigs Hut,W,eY,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/26/2020,12/1/2020,,Y,The camping area is located on Clear Hills Tk 200m to the South-East of the Craigs Hut carpark. It is suitable for tents and offroad campervans.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"A perfect spot to stop and have a rest on your tour along Ciruit Road, the historical Craigs hut with views over the alpine valley around you makes for a stunning backdrop.",2,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,121490,121491,,4/18/2020,-37.109093,146.531989,,,1603311-20181122,POINT (146.5319890000001 -37.10909299999997)
REC SITES,4/18/2020,10109,Long Point,-37.60579,148.34699,BASIC,,NONE,"Turn off the Buchan Rd onto Long Point Track following the track for 7km. Access is limited to a steep single lane track, four wheel drive access only for the last 200m.",,"Set on a sandy section of the Mighty Snowy River enjoy your stay getting back to nature.
",ORBOST OFFICE,Long Point,WP,,Y,FULL CLOSURE,"Due to risks associated with Coronavirus (COVID-19), this site will be closed to camping until further notice.",3/25/2020,12/1/2020,,Y,Camp sites are usually open but due to flooding events campground is ever evolving.,2,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,Great site to start paddling from and or finishing point from higher up the Snowy.,4,,,0,,,0,,,0,,,0,,,0,,,0,1,,,,1,,,,121031,121032,121033,4/18/2020,-37.60579,148.34699,,,516705-20200228,POINT (148.34699 -37.60578999999996)
